iata,longitude,latitude,iso,name,continent,type,size,timezone,icao,city,country
CCZ,-77.881386,25.4175,BS,Chub Cay,NA,airport,medium,-5,MYBC,Chub Cay,Bahamas
BIM,-79.26399,25.700066,BS,South Bimini,NA,airport,medium,-5,MYBS,Alice Town,Bahamas
GGT,-75.872475,23.564018,BS,Exuma Intl,NA,airport,medium,-5,MYEF,Gran Exuma,Bahamas
ELH,-76.68192,25.476917,BS,North Eleuthera,NA,airport,medium,-5,MYEH,North Eleuthera,Bahamas
GHB,-76.32488,25.280489,BS,Governors Harbour,NA,airport,medium,-5,MYEM,Puerto del Gobernador,Bahamas
RSD,-76.178055,24.891666,BS,Rock Sound,NA,airport,medium,-5,MYER,Rock Sound,Bahamas
FPO,-78.7052,26.547293,BS,Grand Bahama Intl,NA,airport,medium,-5,MYGF,Freeport,Bahamas
IGA,-73.666664,20.983334,BS,Matthew Town,NA,airport,medium,-5,MYIG,Matthew Town,Bahamas
LGI,-75.09055,23.179443,BS,Deadmans Cay,NA,airport,medium,-5,MYLD,Cay del hombre muerto,Bahamas
SML,-75.26806,23.583332,BS,Stella Maris,NA,airport,medium,-5,MYLS,Stella Maris,Bahamas
MYG,-73.01833,22.376667,BS,Mayaguana,NA,airport,medium,-5,MYMM,Mayaguana,Bahamas
NAS,-77.463776,25.048223,BS,Lynden Pindling Intl,NA,airport,large,-5,MYNN,Nassau,Bahamas
ZSA,-74.53306,24.06,BS,San Salvador,NA,airport,medium,-5,MYSM,Cockburn Town,Bahamas
BZE,-88.308334,17.539167,BZ,Philip S W Goldson Intl,NA,airport,large,-6,MZBZ,Ciudad de Belice,Belice
AIT,-159.767,-18.829443,CK,Aitutaki,OC,airport,small,-10,NCAI,Aitutaki,Islas Cook
RAR,-159.79852,-21.19992,CK,Rarotonga Intl,OC,airport,medium,-10,NCRG,Avarua,Islas Cook
NAN,177.45161,-17.75327,FJ,Nadi Intl,OC,airport,medium,12,NFFN,Nandi,Fiji
SUV,178.55981,-18.045885,FJ,Nausori Intl,OC,airport,medium,12,NFNA,Nausori,Fiji
TBU,-175.14131,-21.24117,TO,Fua Amotu Intl,OC,airport,medium,13,NFTF,Tongatapu,Tonga
VAV,-173.96436,-18.585537,TO,Vavau Intl,OC,airport,medium,13,NFTV,Vava'u,Tonga
TRW,172.94167,1.358333,KI,Bonriki Intl,OC,airport,medium,12,NGTA,Tarawa,Kiribati
TBF,174.78,-1.231944,KI,Tabiteuea North,OC,airport,medium,12,NGTE,Tabiteuea Norte,Kiribati
MTL,151.55,-32.733334,AU,Maitland Airport,OC,airport,small,10,YMND,Maitland,Australia
WLS,-176.16667,-13.233333,WF,Wallis,OC,airport,medium,12,NLWW,Wallis,Wallis y Futuna
APW,-171.99724,-13.832793,WS,Faleolo Intl,OC,airport,medium,-11,NSFA,Faleolo,Samoa
PPG,-170.6964,-14.326389,AS,Pago Pago Intl,OC,airport,medium,-11,NSTU,Pago Pago,Samoa Americana
RUR,-151.33333,-22.433332,PF,Rurutu,OC,airport,medium,-10,NTAR,Rurutu,Polinesia francés
TUB,-149.46666,-23.35,PF,Tubuai,OC,airport,medium,-10,NTAT,Tubuai,Polinesia francés
AAA,-145.41667,-17.05,PF,Anaa,OC,airport,medium,-10,NTGA,Anaa,Polinesia francés
TIH,-148.2338,-15.118639,PF,Tikehau,OC,airport,medium,-10,NTGC,Tikehau,Polinesia francés
REA,-136.4,-18.5,PF,Reao,OC,airport,medium,-10,NTGE,Reao,Polinesia francés
FAV,-145.65225,-16.053486,PF,Fakarava,OC,airport,medium,-10,NTGF,Fakarava,Polinesia francés
XMH,-146.07051,-14.43795,PF,Manihi,OC,airport,medium,-10,NTGI,Manihi,Polinesia francés
GMR,-134.88757,-23.084,PF,Totegegie,OC,airport,medium,-9,NTGJ,Totegegie,Polinesia francés
KKR,-146.66667,-15.783333,PF,Kaukura,OC,airport,medium,-10,NTGK,Kaukura Atoll,Polinesia francés
MKP,-143.65436,-16.587921,PF,Makemo,OC,airport,medium,-10,NTGM,Makemo,Polinesia francés
PKP,-138.96666,-14.75,PF,Puka Puka,OC,airport,medium,-10,NTGP,Puka Puka,Polinesia francés
TKP,-145.14166,-15.45,PF,Takapoto,OC,airport,medium,-10,NTGT,Takapoto,Polinesia francés
AXR,-146.75,-15.25,PF,Arutua,OC,airport,medium,-10,NTGU,Arutua,Polinesia francés
MVT,-148.41667,-14.833333,PF,Mataiva,OC,airport,medium,-10,NTGV,Mataiva,Polinesia francés
TKX,-145.0264,-14.457749,PF,Takaroa,OC,airport,medium,-10,NTKR,Takaroa,Polinesia francés
NHV,-140.22223,-8.795214,PF,Nuku Hiva,OC,airport,medium,-10,NTMD,Nuku Hiva,Polinesia francés
LAF,-86.93361,40.411945,US,Purude University Airport,NA,airport,medium,-5,\\N,Lafayette,Estados Unidos
BOB,-151.75447,-16.446207,PF,Bora Bora,OC,airport,medium,-10,NTTB,Bora Bora,Polinesia francés
RGI,-147.65915,-14.956334,PF,Rangiroa,OC,airport,medium,-10,NTTG,Rangiroa,Polinesia francés
HUH,-151.02826,-16.689682,PF,Huahine,OC,airport,medium,-10,NTTH,Huahine Island,Polinesia francés
MOZ,-149.76414,-17.490433,PF,Moorea,OC,airport,medium,-10,NTTM,Moorea,Polinesia francés
HOI,-140.96529,-18.06248,PF,Hao,OC,airport,medium,-10,NTTO,Hao Island,Polinesia francés
MAU,-152.24236,-16.427385,PF,Maupiti,OC,airport,medium,-10,NTTP,Maupiti,Polinesia francés
RFP,-151.46666,-16.725004,PF,Raiatea,OC,airport,medium,-10,NTTR,Raiatea Island,Polinesia francés
VLI,168.3195,-17.701853,VU,Port Vila Bauerfield,OC,airport,medium,11,NVVV,Port-vila,Vanuatu
KNQ,164.83778,-21.053333,NC,Kone,OC,airport,medium,11,NWWD,Kone,Nueva Caledonia
KOC,164.41667,-20.5,NC,Koumac,OC,airport,medium,11,NWWK,Koumac,Nueva Caledonia
LIF,167.25,-20.766666,NC,Lifou,OC,airport,medium,11,NWWL,Lifou,Nueva Caledonia
GEA,166.47078,-22.260536,NC,Magenta,OC,airport,medium,11,NWWM,Noumea,Nueva Caledonia
MEE,168.03609,-21.482311,NC,Mare,OC,airport,medium,11,NWWR,Yegua,Nueva Caledonia
TOU,165.25,-20.8,NC,Touho,OC,airport,medium,11,NWWU,Touho,Nueva Caledonia
UVE,166.57198,-20.64242,NC,Ouvea,OC,airport,medium,11,NWWV,Ouvea,Nueva Caledonia
NOU,166.21611,-22.01639,NC,La Tontouta,OC,airport,medium,11,NWWW,Noumea,Nueva Caledonia
AKL,174.78352,-37.004787,NZ,Auckland Intl,OC,airport,large,12,NZAA,Auckland,Nueva Zelanda
TUO,176.08235,-38.741432,NZ,Taupo,OC,airport,medium,12,NZAP,Taupo,Nueva Zelanda
AMZ,174.96666,-37.033333,NZ,Ardmore,OC,airport,medium,12,NZAR,Ardmore,Nueva Zelanda
CHC,172.5389,-43.488655,NZ,Christchurch Intl,OC,airport,large,12,NZCH,Christchurch,Nueva Zelanda
CHT,-176.35,-43.8,NZ,Chatham Islands,OC,airport,medium,13,NZCI,Isla Chatham,Nueva Zelanda
DUD,170.19905,-45.92387,NZ,Dunedin,OC,airport,medium,12,NZDN,Dunedin,Nueva Zelanda
GIS,177.98228,-38.661934,NZ,Gisborne,OC,airport,medium,12,NZGS,Gisborne,Nueva Zelanda
MON,170.13611,-43.766666,NZ,Glentanner,OC,airport,medium,12,NZGT,Glentanner,Nueva Zelanda
HKK,170.98346,-42.714912,NZ,Hokitika,OC,airport,medium,12,NZHK,Hokitika,Nueva Zelanda
HLZ,175.33603,-37.86622,NZ,Hamilton,OC,airport,medium,12,NZHN,Hamilton,Nueva Zelanda
KKE,173.91237,-35.263283,NZ,Kerikeri,OC,airport,medium,12,NZKK,Kerikeri,Nueva Zelanda
KAT,173.28542,-35.066284,NZ,Kaitaia,OC,airport,medium,12,NZKT,Kaitaia,Nueva Zelanda
ALR,169.36945,-45.21389,NZ,Alexandra,OC,airport,medium,12,NZLX,Alexandra,Nueva Zelanda
GTN,170.13611,-43.766666,NZ,Mount Cook,OC,airport,medium,12,NZMC,Mount Cook,Nueva Zelanda
TEU,167.7264,-45.419445,NZ,Manapouri,OC,airport,medium,12,NZMO,Manapouri,Nueva Zelanda
MRO,175.63333,-40.975,NZ,Masterton,OC,airport,medium,12,NZMS,Masterton,Nueva Zelanda
NPL,174.17932,-39.01013,NZ,New Plymouth,OC,airport,medium,12,NZNP,New Plymouth,Nueva Zelanda
NSN,173.22498,-41.299976,NZ,Nelson,OC,airport,medium,12,NZNS,Nelson,Nueva Zelanda
IVC,168.32175,-46.415432,NZ,Invercargill,OC,airport,medium,12,NZNV,Invercargill,Nueva Zelanda
OAM,171.0819,-44.97028,NZ,Oamaru,OC,airport,medium,12,NZOU,Oamaru,Nueva Zelanda
PMR,175.62126,-40.323532,NZ,Palmerston North,OC,airport,medium,12,NZPM,Palmerston North,Nueva Zelanda
PPQ,174.9876,-40.901638,NZ,Paraparaumu,OC,airport,medium,12,NZPP,Paraparaumu,Nueva Zelanda
ZQN,168.7391,-45.022038,NZ,Queenstown,OC,airport,medium,12,NZQN,Queenstown International,Nueva Zelanda
ROT,176.31746,-38.10982,NZ,Rotorua,OC,airport,medium,12,NZRO,Rotorua,Nueva Zelanda
TRG,176.19772,-37.67093,NZ,Tauranga,OC,airport,medium,12,NZTG,Tauranga,Nueva Zelanda
TIU,171.22632,-44.303448,NZ,Timaru,OC,airport,medium,12,NZTU,Timaru,Nueva Zelanda
BHE,173.86765,-41.513588,NZ,Woodbourne,OC,airport,medium,12,NZWB,Woodbourne,Nueva Zelanda
WKA,169.24425,-44.72336,NZ,Wanaka,OC,airport,medium,12,NZWF,Wanaka,Nueva Zelanda
WHK,176.91748,-37.924675,NZ,Whakatane,OC,airport,medium,12,NZWK,Whakatane,Nueva Zelanda
WLG,174.81216,-41.329037,NZ,Wellington Intl,OC,airport,large,12,NZWN,Wellington,Nueva Zelanda
WRE,174.36403,-35.76742,NZ,Whangarei,OC,airport,medium,12,NZWR,Whangarei,Nueva Zelanda
WSZ,171.57858,-41.74002,NZ,Westport,OC,airport,medium,12,NZWS,Westport,Nueva Zelanda
WAG,175.02444,-39.960922,NZ,Wanganui,OC,airport,medium,12,NZWU,Wanganui,Nueva Zelanda
HEA,62.22599,34.212696,AF,Herat,AS,airport,medium,5,OAHR,Herat,Afganistán
JAA,70.46667,34.433334,AF,Jalalabad,AS,airport,medium,5,OAJL,Jalalabad,Afganistán
KBL,69.21152,34.56069,AF,Kabul Intl,AS,airport,medium,5,OAKB,Kabul,Afganistán
KDH,65.8475,31.506945,AF,Kandahar,AS,airport,medium,5,OAKN,Kandahar,Afganistán
MMZ,64.73333,35.916668,AF,Maimana,AS,airport,medium,5,OAMN,Maimama,Afganistán
MZR,67.20849,36.70919,AF,Mazar I Sharif,AS,airport,medium,5,OAMS,Mazar-i-Sharif,Afganistán
UND,68.909164,36.660557,AF,Konduz,AS,airport,medium,5,OAUZ,Kunduz,Afganistán
BAH,50.62605,26.26918,BH,Bahrain Intl,AS,airport,large,3,OBBI,Bahrein,Bahrein
AHB,42.657574,18.23429,SA,Abha,AS,airport,medium,3,OEAB,Abha,Arabia Saudita
HOF,49.48746,25.294783,SA,Al Ahsa,AS,airport,medium,3,OEAH,Al-Ahsa,Arabia Saudita
ABT,41.64002,20.29401,SA,Al Baha,AS,airport,medium,3,OEBA,El-baha,Arabia Saudita
BHH,42.618484,19.994509,SA,Bisha,AS,airport,medium,3,OEBH,Bisha,Arabia Saudita
DMM,49.79778,26.471111,SA,King Fahd Intl,AS,airport,large,3,OEDF,Dammam,Arabia Saudita
DHA,50.17475,26.39286,SA,King Abdulaziz Ab,AS,airport,large,3,OEDR,Dhahran,Arabia Saudita
GIZ,42.582344,16.898949,SA,King Abdullah Bin Abdulaziz,AS,airport,medium,3,OEGN,Gizan,Arabia Saudita
ELQ,43.768177,26.305029,SA,Gassim,AS,airport,medium,3,OEGS,Gassim,Arabia Saudita
URY,37.275005,31.409622,SA,Guriat,AS,airport,medium,3,OEGT,Guriat,Arabia Saudita
HAS,41.690483,27.438158,SA,Hail,AS,airport,medium,3,OEHL,Hail,Arabia Saudita
JED,39.150578,21.670233,SA,King Abdulaziz Intl,AS,airport,large,3,OEJN,Jeddah,Arabia Saudita
HBT,45.522972,27.911552,SA,King Khaled Military City,AS,airport,medium,3,OEKK,King Khalid Mil.city,Arabia Saudita
MED,39.698967,24.544369,SA,Prince Mohammad Bin Abdulaziz,AS,airport,large,3,OEMA,Medina,Arabia Saudita
EAM,44.414646,17.613281,SA,Nejran,AS,airport,medium,3,OENG,Nejran,Arabia Saudita
AQI,46.121315,28.334408,SA,Qaisumah,AS,airport,medium,3,OEPA,Hafr Al-batin,Arabia Saudita
RAH,43.488785,29.623463,SA,Rafha,AS,airport,medium,3,OERF,Rafha,Arabia Saudita
RUH,46.702877,24.95929,SA,King Khaled Intl,AS,airport,large,3,OERK,Riyadh,Arabia Saudita
RAE,41.137115,30.903028,SA,Arar,AS,airport,medium,3,OERR,Arar,Arabia Saudita
SHW,47.111984,17.46946,SA,Sharurah,AS,airport,medium,3,OESH,Sharurah,Arabia Saudita
DGE,149.61667,-32.566666,AU,Mudgee Airport,OC,airport,medium,10,YMDG,Mudgee,Australia
SLF,45.61667,20.466667,SA,Sulayel,AS,airport,small,3,OESL,Sulayel,Arabia Saudita
TUU,36.608288,28.375784,SA,Tabuk,AS,airport,medium,3,OETB,Tabuk,Arabia Saudita
TIF,40.552685,21.480364,SA,Taif,AS,airport,medium,3,OETF,Taif,Arabia Saudita
TUI,38.73383,31.68873,SA,Turaif,AS,airport,medium,3,OETR,Turaif,Arabia Saudita
EJH,36.47481,26.207716,SA,Wejh,AS,airport,medium,3,OEWJ,Weyh,Arabia Saudita
YNB,38.06302,24.140734,SA,Yenbo,AS,airport,medium,3,OEYN,Yenbo,Arabia Saudita
ABD,48.226597,30.363905,IR,Abadan,AS,airport,medium,4,OIAA,Abadan,Irán
MRX,49.16722,30.535557,IR,Mahshahr,AS,airport,medium,4,OIAM,Bandar Mahshahr,Irán
AWZ,48.74668,31.34292,IR,Ahwaz,AS,airport,medium,4,OIAW,Ahwaz,Irán
BUZ,50.825424,28.958284,IR,Bushehr,AS,airport,medium,4,OIBB,Bushehr,Irán
KIH,53.972084,26.532276,IR,Kish Island,AS,airport,medium,4,OIBK,Kish Island,Irán
BDH,54.829147,26.529486,IR,Bandar Lengeh,AS,airport,medium,4,OIBL,Bandar Lengeh,Irán
KSH,47.145126,34.355915,IR,Shahid Ashrafi Esfahani,AS,airport,medium,4,OICC,Bakhtaran,Irán
SDG,47.013767,35.251472,IR,Sanandaj,AS,airport,medium,4,OICS,Sanandaj,Irán
RAS,49.619587,37.321815,IR,Rasht,AS,airport,medium,4,OIGG,Rasht,Irán
MIE,-85.39445,40.239723,US,Delaware County Airport,NA,airport,medium,-5,\\N,Muncie,Estados Unidos
THR,51.32187,35.691532,IR,Mehrabad Intl,AS,airport,large,4,OIII,Teherán,Irán
BND,56.368385,27.21059,IR,Bandar Abbass Intl,AS,airport,medium,4,OIKB,Bandar Abbas,Irán
KER,56.96192,30.258778,IR,Kerman,AS,airport,medium,4,OIKK,Kerman,Irán
XBJ,59.25499,32.89905,IR,Birjand,AS,airport,medium,4,OIMB,Birjand,Irán
WSY,148.75278,-20.502777,AU,Whitsunday Airstrip,OC,airport,small,10,YWHI,Airlie Beach,Australia
RZR,50.68244,36.904625,IR,Ramsar,AS,airport,medium,4,OINR,Ramsar,Irán
SYZ,52.58997,29.54613,IR,Shiraz Shahid Dastghaib Intl,AS,airport,large,4,OISS,Shiraz,Irán
QSA,2.10508,41.5209,ES,Sabadell Airport,EU,airport,small,1,LELL,Sabadell,España
TBZ,46.244274,38.12285,IR,Tabriz Intl,AS,airport,large,4,OITT,Tabriz,Irán
AZD,54.283264,31.903603,IR,Yazd Shahid Sadooghi,AS,airport,medium,4,OIYY,Yazd,Irán
ZBR,60.379562,25.436478,IR,Chah Bahar,AS,airport,medium,4,OIZC,Chah Bahar,Irán
ZAH,60.90033,29.475756,IR,Zahedan Intl,AS,airport,medium,4,OIZH,Zahedan,Irán
AMM,35.98932,31.722534,JO,Queen Alia Intl,AS,airport,large,2,OJAI,Amman,Jordania
ADJ,35.98277,31.97533,JO,Marka Intl,AS,airport,medium,2,OJAM,Amman,Jordania
AQJ,35.02151,29.610073,JO,Aqaba King Hussein Intl,AS,airport,medium,2,OJAQ,Aqaba,Jordania
OMF,36.25,32.35,JO,King Hussein,AS,airport,small,2,OJMF,Mafraq,Jordania
KWI,47.971252,29.240116,KW,Kuwait Intl,AS,airport,large,3,OKBK,Kuwait,Kuwait
BEY,35.49308,33.826073,LB,Rafic Hariri Intl,AS,airport,large,2,OLBA,Beirut,Líbano
AUH,54.645973,24.426912,AE,Abu Dhabi Intl,AS,airport,large,4,OMAA,Abu Dhabi,Emiratos Árabes Unidos
AZI,54.456833,24.4291,AE,Bateen,AS,airport,medium,4,OMAD,Abu Dhabi,Emiratos Árabes Unidos
MVA,-16.966667,65.61667,IS,Reykjahlid Airport,EU,airport,small,0,BIRL,Myvatn,Islandia
DXB,55.352917,25.248665,AE,Dubai Intl,AS,airport,large,4,OMDB,Dubai,Emiratos Árabes Unidos
FJR,56.330555,25.109444,AE,Fujairah Intl,AS,airport,medium,4,OMFJ,Fujeirah,Emiratos Árabes Unidos
RKT,55.943695,25.616198,AE,Ras Al Khaimah Intl,AS,airport,medium,4,OMRK,Ras Al Khaimah,Emiratos Árabes Unidos
SHJ,55.52029,25.320873,AE,Sharjah Intl,AS,airport,large,4,OMSJ,Sharjah,Emiratos Árabes Unidos
KHS,56.23506,26.163939,OM,Khasab,AS,airport,medium,4,OOKB,Khasab,Omán
MSH,58.891666,20.680555,OM,Masirah,AS,airport,medium,4,OOMA,Masirah,Omán
MCT,58.29022,23.588078,OM,Seeb Intl,AS,airport,large,4,OOMS,Moscatel,Omán
SLL,54.106937,17.038124,OM,Salalah,AS,airport,medium,4,OOSA,Salalah,Omán
TTH,54,17.633333,OM,Thumrait,AS,airport,medium,4,OOTH,Thumrait,Omán
LYP,72.98757,31.363043,PK,Faisalabad Intl,AS,airport,medium,5,OPFA,Faisalabad,Pakistán
GWD,62.33889,25.230556,PK,Gwadar,AS,airport,medium,5,OPGD,Gwadar,Pakistán
GIL,74.33224,35.91972,PK,Gilgit,AS,airport,medium,5,OPGT,Gilgit,Pakistán
KHI,67.16828,24.899986,PK,Jinnah Intl,AS,airport,medium,5,OPKC,Karachi,Pakistán
LHE,74.40278,31.520832,PK,Allama Iqbal Intl,AS,airport,medium,5,OPLA,Lahore,Pakistán
MFG,73.46667,34.36667,PK,Muzaffarabad,AS,airport,medium,5,OPMF,Muzaffarabad,Pakistán
MJD,68.14167,27.33639,PK,Moenjodaro,AS,airport,medium,5,OPMJ,Moenjodaro,Pakistán
MUX,71.41498,30.199507,PK,Multan Intl,AS,airport,medium,5,OPMT,Multan,Pakistán
WNS,68.39222,26.219444,PK,Nawabshah,AS,airport,medium,5,OPNH,Nawabshah,Pakistán
PJG,64.1,26.966667,PK,Panjgur,AS,airport,medium,5,OPPG,Panjgur,Pakistán
PSI,63.36111,25.3,PK,Pasni,AS,airport,medium,5,OPPI,Pasni,Pakistán
PEW,71.51925,33.989082,PK,Peshawar Intl,AS,airport,medium,5,OPPS,Peshawar,Pakistán
UET,66.949036,30.249266,PK,Quetta,AS,airport,medium,5,OPQT,Quetta,Pakistán
RYK,70.28662,28.39178,PK,Sheikh Zayed,AS,airport,medium,5,OPRK,Rahim Yar Khan,Pakistán
ISB,73.1051,33.609707,PK,Chaklala,AS,airport,large,5,OPRN,Islamabad,Pakistán
RAZ,73.833336,33.841667,PK,Rawalakot,AS,airport,medium,5,OPRT,Rawala Kot,Pakistán
SKZ,68.7958,27.72336,PK,Sukkur,AS,airport,medium,5,OPSK,Sukkur,Pakistán
SDT,72.35,34.75,PK,Saidu Sharif,AS,airport,medium,5,OPSS,Saidu Sharif,Pakistán
SUL,69.1725,28.64889,PK,Sui,AS,airport,medium,5,OPSU,Sui,Pakistán
BDN,68.9,24.633333,PK,Talhar,AS,airport,small,5,OPTH,Talhar,Pakistán
PZH,69.5,31.333332,PK,Zhob,AS,airport,medium,5,OPZB,Zhob,Pakistán
BSR,47.79139,30.555555,IQ,Basrah Intl,AS,airport,large,3,ORMM,Basora,Irak
ALP,37.227074,36.185352,SY,Aleppo Intl,AS,airport,large,2,OSAP,Aleppo,Siria
DAM,36.51249,33.41117,SY,Damascus Intl,AS,airport,large,2,OSDI,Damasco,Siria
DEZ,40.186806,35.28755,SY,Deir Zzor,AS,airport,medium,2,OSDZ,Deire Zor,Siria
LTK,35.943993,35.407352,SY,Bassel Al Assad Intl,AS,airport,large,2,OSLK,Latakia,Siria
PMS,38.25,34.6,SY,Palmyra,AS,airport,medium,2,OSPR,Palmyra,Siria
DOH,51.558067,25.267569,QA,Doha Intl,AS,airport,large,3,OTBD,Doha,Katar
CIS,-171.66667,-2.833333,KI,Canton,OC,airport,medium,-11,PCIS,Canton Island,Kiribati
ROP,145.24408,14.171568,MP,Rota Intl,OC,airport,medium,10,PGRO,Nómina,Islas Marianas del Norte
SPN,145.72325,15.122178,MP,Francisco C Ada Saipan Intl,OC,airport,medium,10,PGSN,Saipan,Islas Marianas del Norte
UAM,144.92953,13.580373,GU,Andersen Afb,OC,airport,medium,10,PGUA,Andersen,Guam
GUM,144.80486,13.492787,GU,Guam Intl,OC,airport,large,10,PGUM,Agana,Guam
TIQ,145.62634,14.994319,MP,Tinian Intl,OC,airport,medium,10,PGWT,West Tinian,Islas Marianas del Norte
NSO,150.8325,-32.03611,AU,Scone Airport,OC,airport,small,10,YSCO,Bollo,Australia
MAJ,171.2825,7.068717,MH,Marshall Islands Intl,OC,airport,medium,12,PKMJ,Majuro,Islas Marshall
KWA,167.72195,8.720843,MH,Bucholz Aaf,OC,airport,medium,12,PKWA,Kwajalein,Islas Marshall
CXI,-157.45,1.966667,KI,Cassidy Intl,OC,airport,medium,-12,PLCH,Kiritimati,Kiribati
MDY,-177.38333,28.2,UM,Midway Atoll,OC,airport,medium,-11,PMDY,A mitad de camino,Islas Midway
TKK,151.84201,7.457446,FM,Chuuk Intl,OC,airport,medium,10,PTKK,Chuuk,Micronesia
PNI,158.20334,6.980947,FM,Pohnpei Intl,OC,airport,medium,11,PTPN,Pohnpei,Micronesia
ROR,134.5329,7.364122,PW,Babelthuap,OC,airport,medium,9,PTRO,Babelthuap,Palau
KSA,162.9566,5.352478,FM,Kosrae,OC,airport,medium,12,PTSA,Kosrae,Micronesia
YAP,138.08673,9.497715,FM,Yap Intl,OC,airport,medium,10,PTYA,Ladrido,Micronesia
KNH,118.366615,24.432386,TW,Shang Yi,AS,airport,large,8,RCBS,Kinmen,Taiwán
PIF,120.490234,22.705004,TW,Pingtung South,AS,airport,medium,8,RCDC,Pingtung,Taiwán
TTT,121.1,22.75,TW,Fengnin,AS,airport,medium,8,RCFN,Fengnin,Taiwán
GNI,121.46667,23.1,TW,Lyudao,AS,airport,small,8,RCGI,Isla Verde,Taiwán
KHH,120.345276,22.5725,TW,Kaohsiung Intl,AS,airport,large,8,RCKH,Kaohsiung,Taiwán
CYI,120.38333,23.466667,TW,Chiayi,AS,airport,medium,8,RCKU,Chiayi,Taiwán
KYD,121.5,22.083332,TW,Lanyu,AS,airport,medium,8,RCLY,Lanyu,Taiwán
RMQ,120.605576,24.255674,TW,Ching Chuang Kang,AS,airport,medium,8,RCMQ,Taichung,Taiwán
CES,151.35,-32.833332,AU,Cessnock Airport,OC,airport,small,10,YCNK,Cessnock,Australia
TNN,120.21571,22.948706,TW,Tainan,AS,airport,medium,8,RCNN,Tainan,Taiwán
MZG,119.618614,23.569166,TW,Magong,AS,airport,medium,8,RCQC,Makung,Taiwán
TSA,121.551926,25.06279,TW,Sungshan,AS,airport,medium,8,RCSS,Taipei,Taiwán
TPE,121.22389,25.07639,TW,Taoyuan Intl,AS,airport,large,8,RCTP,Taipei,Taiwán
WOT,119.5,23.416668,TW,Wang An,AS,airport,small,8,RCWA,Wang An,Taiwán
HUN,121.613434,24.025764,TW,Hualien,AS,airport,medium,8,RCYU,Hualien,Taiwán
NRT,140.38744,35.773212,JP,Narita Intl,AS,airport,large,9,RJAA,Tokio,Japón
MMJ,137.96666,36.233334,JP,Matsumoto,AS,airport,medium,9,RJAF,Matsumoto,Japón
IBR,140.41472,36.181667,JP,Hyakuri,AS,airport,medium,9,RJAH,Ibaraki,Japón
IWO,141.31667,24.783333,JP,Iwo Jima,AS,airport,medium,10,RJAW,Iwojima,Japón
SHM,135.35806,33.66139,JP,Nanki Shirahama,AS,airport,medium,9,RJBD,Nanki-Shirahama,Japón
OBO,143.21243,42.732002,JP,Obihiro,AS,airport,medium,9,RJCB,Obihiro,Japón
CTS,141.68134,42.78728,JP,New Chitose,AS,airport,large,9,RJCC,Sapporo,Japón
HKD,140.81581,41.776127,JP,Hakodate,AS,airport,medium,9,RJCH,Hakodate,Japón
MMB,144.16722,43.9,JP,Memanbetsu,AS,airport,medium,9,RJCM,Memanbetsu,Japón
SHB,144.95613,43.572197,JP,Nakashibetsu,AS,airport,medium,9,RJCN,Nakashibetsu,Japón
WKJ,141.7974,45.39943,JP,Wakkanai,AS,airport,medium,9,RJCW,Wakkanai,Japón
IKI,129.78833,33.745556,JP,Iki,AS,airport,medium,9,RJDB,Iki,Japón
UBJ,131.27489,33.933395,JP,Yamaguchi Ube,AS,airport,medium,9,RJDC,Yamaguchi,Japón
TSJ,129.32637,34.28615,JP,Tsushima,AS,airport,medium,9,RJDT,Tsushima,Japón
MBE,143.38333,44.266666,JP,Monbetsu,AS,airport,medium,9,RJEB,Monbetsu,Japón
AKJ,142.45454,43.67109,JP,Asahikawa,AS,airport,medium,9,RJEC,Asahikawa,Japón
OIR,139.51666,42.166668,JP,Okushiri,AS,airport,medium,9,RJEO,Okushiri,Japón
RIS,141.25,45.183334,JP,Rishiri,AS,airport,medium,9,RJER,Isla de Rishiri,Japón
KUM,130.65916,30.385555,JP,Yakushima,AS,airport,medium,9,RJFC,Yakushima,Japón
FUJ,128.83762,32.667828,JP,Fukue,AS,airport,medium,9,RJFE,Fukue,Japón
FUK,130.4439,33.584286,JP,Fukuoka,AS,airport,large,9,RJFF,Fukuoka,Japón
TNE,130.9929,30.604837,JP,New Tanegashima,AS,airport,medium,9,RJFG,Tanegashima,Japón
KOJ,130.71562,31.801224,JP,Kagoshima,AS,airport,large,9,RJFK,Kagoshima,Japón
KMI,131.44147,31.872498,JP,Miyazaki,AS,airport,medium,9,RJFM,Miyazaki,Japón
OIT,131.73236,33.477238,JP,Oita,AS,airport,medium,9,RJFO,Oita,Japón
KKJ,131.03375,33.842793,JP,New Kitakyushu,AS,airport,medium,9,RJFR,Kitakyushu,Japón
KMJ,130.85799,32.834133,JP,Kumamoto,AS,airport,medium,9,RJFT,Kumamoto,Japón
NGS,129.92258,32.9144,JP,Nagasaki,AS,airport,medium,9,RJFU,Nagasaki,Japón
ASJ,129.70793,28.431522,JP,Amami,AS,airport,medium,9,RJKA,Amami,Japón
TKN,128.88333,27.833332,JP,Tokunoshima,AS,airport,medium,9,RJKN,Tokunoshima,Japón
KMQ,136.41342,36.40237,JP,Komatsu,AS,airport,medium,9,RJNK,Kanazawa,Japón
OKI,133.31667,36.166668,JP,Oki,AS,airport,medium,9,RJNO,Oki Island,Japón
TOY,137.18945,36.64245,JP,Toyama,AS,airport,medium,9,RJNT,Toyama,Japón
HIJ,132.91945,34.43611,JP,Hiroshima,AS,airport,medium,9,RJOA,Hiroshima,Japón
